,N,P,K,temperature,humidity,ph,rainfall,label
949,4,18,37,22.91843172,85.40695044,7.13147457,106.2817706,pomegranate
950,21,6,41,24.88244467,89.39686219,7.086947687,107.1951707,pomegranate
951,29,21,45,23.40981539,93.13277,6.749260456,105.2240743,pomegranate
952,23,5,44,21.20725375,94.26304717,7.16300467,107.5660804,pomegranate
953,13,7,43,18.20230419,91.12282162,7.013481515,109.66239740000002,pomegranate
954,5,13,37,22.34375696,89.7870345,5.648243648999999,103.3183074,pomegranate
955,27,24,41,24.32770134,90.88292835,6.610251186,110.4606459,pomegranate
956,7,23,35,19.75088482,88.71691157,7.054313822999999,102.5538035,pomegranate
957,12,20,39,19.86173586,86.19740917,6.026999326,111.0217929,pomegranate
958,4,19,43,18.07132963,93.14554876,5.7794274020000005,106.3602023,pomegranate
959,3,9,45,23.89162561,89.61850203,6.535244251,104.617522,pomegranate
960,1,27,36,23.98598756,93.34236582,5.684995235,104.991282,pomegranate
961,23,30,44,20.93892916,85.42912869,6.12476108,103.0295938,pomegranate
962,24,21,42,20.82210727,87.22815682,6.999014379,109.4429934,pomegranate
963,13,30,37,20.86474944,91.61793636,6.277148771,106.8685636,pomegranate
964,40,11,44,24.45840036,86.10874614,6.322396027000001,111.3779693,pomegranate
965,21,9,40,24.51147697,90.64498715,5.956401828,105.6209954,pomegranate
966,3,27,44,24.56811204,92.03009222,6.591302797000001,110.9633894,pomegranate
967,40,29,42,24.63228709,89.01574455,7.104094929,110.6956184,pomegranate
968,14,25,40,20.07386547,90.97819712,6.407872061,103.7084055,pomegranate
969,38,14,37,21.80523051,94.63612858,6.658402594,102.6488846,pomegranate
970,34,9,36,22.8122645,86.34233767,6.276038961,110.4432293,pomegranate
971,32,14,37,22.73031253,88.48567856,6.825256236,104.6843243,pomegranate
972,18,21,35,23.2801227,94.94330457,6.368560522,111.1382096,pomegranate
973,8,23,38,19.30106297,87.1775172,7.005410734,105.4766591,pomegranate
974,15,6,41,19.0087067,88.83768149,6.8973684770000006,108.6793978,pomegranate
975,0,5,36,24.35193812,90.88612388,6.152906502,105.529185,pomegranate
976,22,9,44,24.72235539,88.87651295,5.744361602000001,112.1926517,pomegranate
977,14,8,43,21.92513945,94.46485312,7.051654924,111.71620159999998,pomegranate
978,31,11,45,24.83954414,86.88738076,6.034612928,107.6435771,pomegranate
979,39,17,45,18.09691127,90.42177379,6.9244907310000015,104.88188999999998,pomegranate
980,10,5,42,20.24104904,91.08706822,6.887005997,109.2537734,pomegranate
981,8,28,38,23.22594,94.42971362,6.8444019,105.6917856,pomegranate
982,32,13,42,23.50128217,92.97527546,5.786058032000001,106.61905,pomegranate
983,18,9,40,19.44623085,89.02127045,5.627186257000001,106.1606833,pomegranate
984,20,27,41,20.51343484,92.51675903,5.700088663,110.5764023,pomegranate
985,39,25,36,18.90223032,94.99897537,5.567805185,107.6103211,pomegranate
986,20,7,45,18.90592319,89.24126808,6.077886012,112.4750941,pomegranate
987,11,10,45,22.63045168,88.45577158,6.397995609,109.0357597,pomegranate
988,40,18,43,19.38603815,86.79058496,5.767372539,109.91309840000002,pomegranate
989,3,26,39,24.38318965,91.19431555,7.079973241,103.6012114,pomegranate
990,9,16,36,23.77989026,92.93386903,5.893332377999999,106.977723,pomegranate
991,30,20,38,22.59890174,93.16343942,7.058222596,110.0932899,pomegranate
992,40,9,41,24.37766782,85.4017118,5.78270695,106.128338,pomegranate
993,40,30,35,20.89273273,91.07776977,6.269663962999999,104.4407083,pomegranate
994,32,25,35,18.09903225,85.70786282,5.892913826,107.0050976,pomegranate
995,33,23,45,20.00218987,85.83618191,7.116538883,112.337046,pomegranate
996,4,14,41,19.85139326,89.80732335,6.430163481,102.8186358,pomegranate
997,13,17,45,21.25433607,92.65058936,7.159520979,106.2784673,pomegranate
998,39,24,39,23.65374106,93.32657504,6.431265737,109.8076178,pomegranate
999,8,28,37,23.88404783,86.20613842,6.082571701,108.3121789,pomegranate
1000,91,94,46,29.36792366,76.24900101,6.149934034,92.82840911,banana
1001,105,95,50,27.33368994,83.67675197,5.849076099,101.0494791,banana
1002,108,92,53,27.40053601,82.96221306,6.276800323,104.9378,banana
1003,86,76,54,29.3159075,80.11585705,5.926824754,90.10978128,banana
1004,80,77,49,26.05433004,79.39654531,5.519088423,113.2297373,banana
1005,93,94,53,25.86632408,84.42379269,6.079178787999999,114.5357503,banana
1006,90,92,55,27.00932084,80.18546798,6.13465588,97.32531705,banana
1007,108,89,53,29.55054817,78.06762846,5.808497603999999,99.34482238,banana
1008,108,88,55,26.28845991,83.390039,5.891458107,113.8729798,banana
1009,105,77,52,29.16226551,76.16151562,5.816622478999999,100.0075679,banana
1010,118,88,52,28.65003945,82.68752542,5.8431631610000005,98.75084366,banana
1011,101,87,54,29.07311132,76.50045221,6.376756632999999,100.1692639,banana
1012,95,75,50,28.08166093,75.26429821,5.623615687000001,118.2761894,banana
1013,106,85,53,27.1994597,78.80860679999998,5.91505509,99.72430835,banana
1014,86,95,49,28.05484146,78.04602887,6.458714879,108.3957179,banana
1015,83,79,55,25.14748006,83.34688193,5.565028635,98.66679427,banana
1016,85,95,47,25.94019018,78.3422098,6.211833161,119.84797,banana
1017,109,79,45,27.66752761,79.68542782,6.490074429,108.66464,banana
1018,100,76,45,25.56703012,75.94067692,5.590236025,102.7867717,banana
1019,117,86,48,28.6956201,82.54195839,6.225225238999999,116.1616839,banana
1020,114,94,53,26.33544853,76.8532006,6.190757458999999,118.6858263,banana
1021,110,78,50,25.93730186,78.89864446,5.915568968,98.21747528,banana
1022,94,70,48,25.13686519,84.88394407,6.195152442,91.46442491,banana
1023,80,71,47,27.50527651,80.79783998,6.156373499,105.0776992,banana
1024,114,79,51,26.21009246,82.34429458,6.313197204,112.0700033,banana
1025,88,78,45,29.10403455,79.19588629,6.324270089,92.07835761,banana
1026,112,73,48,29.244063800000006,77.32017166,5.7074889870000005,90.66727868,banana
1027,117,76,47,25.56202173,77.38229006,6.119216009,93.10247183,banana
1028,111,87,48,26.3985515,81.36028902,5.571401169,98.16752001,banana
1029,89,83,47,28.09577643,77.79586769,5.63127166,109.5408614,banana
1030,93,91,47,27.84767901,83.31110751,6.101241579,117.2878912,banana
1031,92,81,52,27.39341554,81.4654833,6.438137278999998,94.31102057,banana
1032,105,74,45,25.14517635,81.38204104,6.098369122,119.218154,banana
1033,102,71,48,28.65456263,79.28693687,5.695267822000001,102.4633775,banana
1034,94,91,51,29.16093424,76.67484233,5.6180944460000015,109.575944,banana
1035,116,71,47,27.57278064,82.0638878,6.435785799,91.34276507,banana
1036,117,79,49,25.40909896,82.36208097,6.176644228,112.9794804,banana
1037,119,72,55,25.99069521,83.33983116,6.220643671,112.0777152,banana
1038,99,73,53,26.29039046,81.06003778,5.8717022110000014,118.6730366,banana
1039,91,84,52,29.14827211,78.71024836,6.390741836,117.536781,banana
1040,80,90,47,26.59743595,79.35898915,6.21084479,107.3944717,banana
1041,101,70,48,25.36059237,75.03193255,6.012696655,116.5531455,banana
1042,108,89,53,29.12036889,80.18080728,5.908770059,112.3982055,banana
1043,100,80,52,27.53911354,77.25629897,6.049801781,110.3262123,banana
1044,109,91,53,29.66727337,83.51014178,6.010095852999999,110.2511102,banana
1045,82,78,46,25.05802193,84.97323747,5.738678895,110.4408803,banana
1046,106,70,55,25.86824781,78.52399914,5.74055541,116.3019555,banana
1047,90,86,52,25.85036988,81.95580471,5.793260262,119.08561709999998,banana
1048,83,95,50,26.51682337,77.79913575,5.50947065,108.8547508,banana
1049,119,90,48,28.66725136,79.59242542,5.986442306,118.2583441,banana
1050,107,72,45,28.14938935,81.54448882,5.790768046,91.40508414,banana
1051,116,81,55,26.42313317,83.69950440000002,5.915546415,95.12322062,banana
1052,101,75,50,26.59386409,81.40740301,6.242528277999999,109.9825551,banana
1053,93,81,50,27.71822477,76.57853189,6.0360792660000016,102.2099836,banana
1054,95,75,45,28.98333432,82.95958244,5.829898502000001,109.022564,banana
1055,107,71,55,29.42017919,83.96754496,6.088064451,117.229079,banana
1056,83,94,47,27.39872329,81.10523402,6.469370954,112.1355384,banana
1057,102,73,54,26.4020227,84.41007614,5.720726906,111.0162259,banana
1058,86,79,45,27.81251452,82.69285419,5.80766417,99.20961514,banana
1059,117,86,53,25.19640218,83.55829874,5.703381727999999,115.8586081,banana
1060,111,79,53,28.31193338,75.77363772,6.165001277999999,119.695765,banana
1061,95,74,50,25.90113128,80.47152737,6.002481605,110.10323,banana
1062,91,75,55,27.48612983,76.11239849,6.212369363,109.2768851,banana
1063,93,83,46,29.38254012,83.50423735,5.765308943,109.2486647,banana
1064,92,85,51,29.22118628,81.08183635,5.740764682000001,108.8616474,banana
1065,104,80,54,27.09062164,81.33506906,5.879119455,110.1331182,banana
1066,103,72,51,26.12643374,81.81365007,6.099478745,104.4812858,banana
1067,92,75,45,29.01207743,77.95192527,5.674403358999999,90.43495443,banana
1068,93,85,49,27.96799119,79.28625709,5.694243847,119.4765557,banana
1069,120,87,52,28.0764455,76.05522115,5.905494703,118.99235729999998,banana
1070,108,72,46,25.16278237,84.97849241,6.110844721,90.94554618,banana
1071,105,88,54,25.78749808,84.51194224,6.020445317,114.2005455,banana
1072,98,79,50,25.34119774,84.47321314,6.435917308,91.06493353,banana
1073,111,88,55,29.44795403,78.34971537,5.505393832999999,96.45042585,banana
1074,97,74,45,26.47522633,78.51833782,5.677719902000001,113.1161095,banana
1075,95,82,48,27.39489579,83.31172003,5.719014989,92.78133617,banana
1076,89,91,55,25.08347445,80.26173100000003,6.275572297999999,94.32961456,banana
1077,89,85,55,26.671983500000003,76.48541655,6.275384607,91.73358569,banana
1078,118,88,51,25.44926208,79.49221962,6.201911642000001,100.6619171,banana
1079,101,92,45,28.22776705,80.64303840000002,5.758054257,98.00403016,banana
1080,99,92,47,28.127950899999995,77.48247073,6.3239336470000005,103.5045395,banana
1081,82,77,46,28.9470467,82.1888998,5.901100841,95.83016448,banana
1082,90,86,55,27.96236771,84.15403614,5.644486582000001,97.55986676,banana
1083,95,88,52,28.00316034,78.90085998,6.235461772000001,94.68180316,banana
1084,104,73,46,29.1400919,80.1190228,6.28236237,90.45142867,banana
1085,102,73,52,27.9122104,83.36307683,6.356090905,90.24211529,banana
1086,100,74,52,25.43480512,81.53977797,5.837258235,96.47800391,banana
1087,94,89,48,28.55980972,84.51602322,5.653437902,111.0843029,banana
1088,99,70,46,26.59580783,82.99556744,5.727469947,100.5123341,banana
1089,112,87,48,27.19711623,77.39706290000002,6.200111067999999,99.46950465,banana
1090,117,82,45,25.29391516,79.29122198,5.614471478,105.4220251,banana
1091,96,86,51,29.90888522,76.98740841,6.257369799,91.99964712,banana
1092,113,85,45,27.94972463,76.63713353,6.037430836,109.0921631,banana
1093,105,93,46,25.01018457,78.76260938,5.760457558,108.3690513,banana
1094,85,89,51,29.21144871,84.70189923,6.1581644220000005,108.5501443,banana
1095,108,94,47,27.35911627,84.54625006,6.387431382999999,90.81250457,banana
1096,92,81,52,28.0106804,76.52808057,5.891413895,103.7040783,banana
1097,110,71,54,28.67208915,82.20793613,5.725418961,94.37987496,banana
1098,82,75,55,27.34585147,78.48738349999998,6.281069505,92.15524332,banana
1099,117,81,53,29.50704598,78.20585613,5.507641777999999,98.12565829,banana
1100,2,40,27,29.73770045,47.54885174,5.954626604,90.09586854,mango
1101,39,24,31,33.55695561,53.72979826,4.757114897,98.67527561,mango
1102,21,26,27,27.00315545,47.67525434,5.6995869720000005,95.85118326,mango
1103,25,22,25,33.56150184,45.53556603,5.977413802999999,95.70525913,mango
1104,0,21,32,35.89855625,54.25964196,6.430139436,92.19721736,mango
1105,20,19,35,34.17719782,50.62161586,6.113935087000001,98.00687989,mango
1106,19,21,34,30.01592643,53.19212381,5.074272692,97.72843182,mango
1107,18,17,31,31.74592134,45.16127859,5.667507706,93.75441586,mango
1108,11,36,33,35.99009679,52.22780489,5.978634285,95.3713484,mango
1109,30,28,30,31.86641378,52.19331595,5.064613314,98.46768642,mango
1110,18,19,27,27.75518664,52.34605806,4.772385986000001,94.11213345,mango
1111,23,23,27,34.72413192,51.4271781,5.161148592,97.31258083,mango
1112,37,30,34,27.53907547,53.63549533,6.797779227,99.35408185,mango
1113,11,27,30,27.69637763,48.56224879999999,6.39474303,89.85646496,mango
1114,12,19,31,27.25373364,52.66319725,5.566704378,91.87312479,mango
1115,3,28,33,30.33723921,48.88704844,5.755049971,94.42850522,mango
1116,37,38,32,31.85744939,45.53106268,5.417340525,91.55845821,mango
1117,26,37,30,35.39986338,49.45962621,6.166173833999999,97.41054011,mango
1118,14,18,30,29.80747243,52.13797867,5.191265116,95.74606104,mango
1119,40,16,35,34.16438906,54.16482251,4.954739564,98.33351125,mango
1120,4,20,25,28.93270187,47.94053996,5.664587011,99.9834242,mango
1121,36,25,33,27.98392787,53.33018851,5.548584852,99.61465679,mango
1122,30,17,31,31.20478173,54.49960506,6.804437106,94.62954663,mango
1123,28,37,28,32.13409675,50.52559148,6.097869767000001,98.63333684,mango
1124,38,15,30,28.91862016,48.13974548,5.075504537,97.01331604,mango
1125,12,37,30,31.09779147,47.41196659,4.546466109,90.28624348,mango
1126,38,19,31,34.73823882,49.08864345,5.855119267999999,90.65022183,mango
1127,8,33,29,29.98080499,49.48613279,6.442393461,91.82271568,mango
1128,15,27,28,33.80398664,46.12866113,4.507523551,90.82549241,mango
1129,34,16,25,30.07202564,50.96040505,6.10729559,92.09609766,mango
1130,11,36,31,27.92063282,51.77965917,6.47544932,100.2585673,mango
1131,33,29,34,31.40948821,49.21729127,6.832979508999999,92.99739415,mango
1132,12,31,26,35.7877738,51.94190321,5.395275719,100.2160615,mango
1133,12,34,28,33.36140093,45.02236377,6.13526938,98.81596545,mango
1134,5,16,31,35.96054636,48.69677802,4.555688532,98.00644238,mango
1135,1,30,29,28.33333307,51.39586505,6.4341977560000005,91.67241761,mango
1136,16,35,31,32.27652024,50.19368841,5.316875978000001,95.99487068,mango
1137,35,18,26,31.99490489,50.84881347,5.279388967,97.38741498,mango
1138,4,40,26,27.58258929,48.56916221,6.720041791,95.8445641,mango
1139,9,29,34,29.38471637,45.88744691,5.72742254,100.8124659,mango
1140,2,38,33,32.38697531,53.2328243,4.691396195,90.21633216,mango
1141,26,32,32,30.91471455,49.92963856,6.810186079,90.14047759,mango
1142,34,38,31,35.37775595,45.58110023,6.454045329,97.41586402,mango
1143,5,32,33,32.32362177,52.58967710000001,5.842763773,93.36718816,mango
1144,31,29,26,28.22373428,47.40519056,5.024124683999999,97.76832322,mango
1145,34,34,35,27.27433181,47.16808054,6.422710539,95.257992,mango
1146,36,19,32,27.10710832,50.70880979,4.94295037,92.37238878,mango
1147,7,17,26,34.89226666,48.75613373,6.414526606,91.63074547,mango
1148,38,15,27,33.7462686,48.50387598,6.777788126,92.26439205,mango
1149,5,19,25,27.351105600000004,54.43945147,6.441328044,96.27792547,mango
1150,37,36,26,32.89300162,52.61323969,4.650536197,94.49161372,mango
1151,21,31,32,35.38598705,51.42664176,5.254532213,90.29643888,mango
1152,37,36,27,27.552973600000005,47.90859131,5.910634533,90.40332704,mango
1153,23,23,30,32.82141065,47.45553843,4.755273631000001,90.89173106,mango
1154,36,26,26,30.17294105,51.0845903,6.814630246,95.23444287,mango
1155,24,33,35,29.26382931,54.82257868,5.342866119,100.7586226,mango
1156,26,18,30,32.06097197,51.08494181,6.336234623999999,96.59816497,mango
1157,22,17,26,28.69818144,47.71875722,4.754435025,99.642454,mango
1158,11,34,32,29.14305008,49.40983294,6.831706773,97.55155537,mango
1159,29,35,28,28.347161100000005,53.53903102,6.9674177660000005,90.40260445,mango
1160,22,28,26,27.67256197,45.41692012,4.947683034,92.84991507,mango
1161,23,24,32,28.1218093,46.16888595,5.630619901,93.30247448,mango
1162,1,35,34,30.79375683,46.69536813,6.27339822,92.21318555,mango
1163,2,24,34,28.89409382,54.80750249,6.472774648,94.76322976,mango
1164,39,37,25,33.33024826,45.61143594,6.953246506,98.28583013,mango
1165,15,36,27,27.78912455,53.96886679,5.6437102160000014,91.01152997,mango
1166,3,18,31,31.65333432,48.20662669,6.392313972999999,91.09745581,mango
1167,8,38,32,29.75150773,46.73723302,4.981816523,91.405983,mango
1168,33,31,34,31.32995611,50.22287593,5.421265282999999,89.78216168,mango
1169,14,29,32,35.63627319,48.97047762,6.942520105,97.51952041,mango
1170,18,20,26,31.66524687,51.98594645,5.435840509,89.98024312,mango
1171,9,21,32,32.26935342,53.56092806,5.870116071,95.94035356,mango
1172,20,30,27,27.81005614,51.59445462,4.74910393,95.89898581,mango
1173,9,38,25,34.58561471,50.34035336,5.497946899,100.3060719,mango
1174,26,24,34,31.27180992,52.23810152,6.811291098,89.74409017,mango
1175,31,36,29,33.93679864,52.72170281,6.460542749,97.4611918,mango
1176,14,18,35,31.09154239,47.02058367,4.791146778,91.46664318,mango
1177,40,16,35,31.89356292,49.02450149,6.4841522000000005,89.59371481,mango
1178,28,27,34,32.45465292,50.69693751,6.526654345,95.04871605,mango
1179,0,17,30,35.47478322,47.97230503,6.279133738,97.79072474,mango
1180,1,29,29,27.32961444,49.30347234,6.052026047000001,93.53197359,mango
1181,2,36,31,30.90225239,49.95955487,5.73171945,91.77522598,mango
1182,12,27,26,29.09382275,45.5661059,5.32307197,96.23520043,mango
1183,7,28,35,30.02086169,46.78393776,4.66910839,96.63721027,mango
1184,0,36,26,34.13072188,51.25786185,5.101206389,96.38808001,mango
1185,26,35,31,33.44619894,53.05980465,5.339556562,98.05089394,mango
1186,27,21,30,35.3915464,52.48823147,5.061081874,91.22881052,mango
1187,22,38,31,31.53356352,53.06009323,5.8211060360000015,98.57025046,mango
1188,22,18,31,30.764551500000003,47.93791463,5.956027059,90.38503469,mango
1189,28,23,28,30.01821337,50.09831810000001,5.676032581,96.08745082,mango
1190,7,31,27,31.32863689,47.59319575,6.524114355,94.67344737,mango
1191,29,34,26,33.88004781,54.39416048,6.2739536760000005,89.29147581,mango
1192,8,37,33,28.07802689,54.9640534,6.128167757000001,97.45373619,mango
1193,39,16,27,35.53845018,52.94641947,4.934964765,91.54560427,mango
1194,40,24,25,28.70595247,50.44030129,5.445008416,95.8946444,mango
1195,19,38,26,31.48451729,48.77926304,4.525722333,93.17221967,mango
1196,21,21,30,27.69819273,51.41593238,5.403908327999999,100.7720705,mango
1197,22,18,33,30.41235793,52.48100602,6.621623545,93.92375879,mango
1198,31,20,30,32.17752026,54.01352682,6.207495815,91.88766069,mango
1199,18,26,31,32.611261400000004,47.74916499,5.418475257000001,91.10190759,mango
1300,119,25,51,26.47330219,80.92254421,6.283818329,53.65742581,watermelon
1301,119,19,55,25.18780042,83.44621709,6.818261382999999,46.87420883,watermelon
1302,105,30,50,25.29954705,81.77527562,6.37620108,57.04147057,watermelon
1303,114,8,50,24.74631269,88.30866319,6.581587932000001,57.95826144,watermelon
1304,93,22,52,26.58740671,81.32563243,6.932739726,41.87540028,watermelon
1305,80,26,55,24.53442564,88.989272,6.140099215,49.11618732,watermelon
1306,85,27,45,26.0713757,88.7285657,6.467095849,57.79652846,watermelon
1307,85,22,53,25.96534238,89.77076659,6.849471704,59.46338556,watermelon
1308,82,22,45,26.22338015,85.34866045,6.512196212,54.60159289,watermelon
1309,118,13,54,24.41311871,89.81574032,6.039584629,44.07843475,watermelon
1310,83,25,53,26.49195283,80.04678201,6.057697106,57.72799157,watermelon
1311,86,15,47,24.04355803,84.18406764,6.423898762,53.78929956,watermelon
1312,101,10,47,25.5421695,83.31883376,6.936997681,57.57343233,watermelon
1313,119,9,50,26.74550678,83.9195902,6.251286661,40.794305,watermelon
1314,104,17,46,25.7131428,80.22972777,6.190015912000001,43.08961827,watermelon
1315,95,12,51,25.76484262,84.17269959999999,6.681606702000001,44.22066914,watermelon
1316,102,14,52,26.79489868,89.64815231,6.51075991,57.74091817,watermelon
1317,109,21,55,24.9004602,89.73524177,6.770278088,57.44942094,watermelon
1318,81,18,50,26.80750629,88.22874955,6.429788072999999,58.79889057,watermelon
1319,103,17,51,25.11189154,80.02621335,6.209888345,44.20656987,watermelon
1320,105,14,50,26.2148837,87.68839820000002,6.419052193,59.65590798,watermelon
1321,97,8,52,24.9103226,86.97190046,6.237861736,49.48575692,watermelon
1322,120,19,49,25.79448878,84.26830701,6.762471628999998,56.45229202,watermelon
1323,95,16,55,25.26931156,87.55055105,6.612847999,40.12650421,watermelon
1324,83,29,52,25.76402693,87.5931128,6.704688865,46.05122728,watermelon
1325,83,9,45,25.85483596,89.13163965,6.049609892,46.85176955,watermelon
1326,91,21,50,24.33528185,81.44030363,6.762030215,48.32113628,watermelon
1327,116,5,54,25.37601283,80.99313508,6.65398725,57.23028471,watermelon
1328,112,28,54,24.86094646,85.05318563,6.738030547,55.29563514,watermelon
1329,88,29,51,24.71885473,88.94568335,6.095689937,48.45978627,watermelon
1330,118,15,45,24.21495706,84.20576992,6.538006356,48.01138482,watermelon
1331,92,21,48,25.81692236,82.043255,6.377427122,54.82963379,watermelon
1332,106,14,45,24.47018505,84.16390229,6.417011754,57.26773002,watermelon
1333,99,5,47,24.13078816,84.84494575,6.649086972,51.19470197,watermelon
1334,98,8,51,26.1793464,86.52258079,6.25933595,49.43050977,watermelon
1335,108,22,46,26.17668721,86.72952049999998,6.121168559,53.33484977,watermelon
1336,119,7,55,26.03867719,84.6378378,6.031424482,44.3993381,watermelon
1337,117,27,48,26.53259325,82.39053979,6.835268183999999,54.30660782,watermelon
1338,109,10,53,26.81938687,87.8274604,6.5517503060000015,46.06193778,watermelon
1339,80,16,46,25.50405534,81.40297428,6.940236218,48.47833278,watermelon
1340,100,18,52,26.20234499,80.38266489,6.87606733,56.47941847,watermelon
1341,91,7,53,25.13735887,89.28272716,6.457216535,43.52897517,watermelon
1342,86,6,53,25.92030221,83.47202566,6.921847887999999,42.10681516,watermelon
1343,107,5,52,26.6634609,89.98405233,6.8814257460000015,57.40847165,watermelon
1344,103,16,49,24.06731461,81.64075303,6.915717008,51.75212401,watermelon
1345,101,20,48,24.6774157,82.75411437,6.206247493999999,57.05709413,watermelon
1346,85,25,47,26.11440416,87.64081095,6.29542477,58.48160844,watermelon
1347,84,7,51,26.81530456,87.65694462,6.399669044,55.74073582,watermelon
1348,102,28,54,25.15623099,80.27525115,6.862157042000001,55.49541453,watermelon
1349,98,25,52,25.2801372,83.15393658,6.224066378,49.29456609,watermelon
1350,97,25,50,26.22005978,80.90127035,6.093814669,49.08553937,watermelon
1351,90,16,45,24.92093261,80.61750795,6.291540277999999,50.55710813,watermelon
1352,95,12,46,26.21667586,81.01009354,6.32281728,54.65423596,watermelon
1353,82,23,49,26.81383586,87.21986949,6.873283991,51.70497792,watermelon
1354,82,25,51,24.31334971,87.47409052,6.074209622000001,48.11248366,watermelon
1355,110,28,46,24.29105004,88.04541346,6.49889585,51.26046418,watermelon
1356,118,21,51,24.42998931,86.33904774,6.678805092,48.58241822,watermelon
1357,120,20,45,25.66576039,88.6984228,6.114128685,54.22722466,watermelon
1358,91,7,52,25.07803672,83.46230461,6.405054243,56.39962921,watermelon
1359,81,6,55,24.88910524,85.87059083,6.110142735,51.70699144,watermelon
1360,101,13,54,25.42900869,82.91481799,6.828982708,56.34144589,watermelon
1361,101,17,55,24.37118217,87.1269128,6.451499763999999,44.63907691,watermelon
1362,111,6,53,26.493064500000006,88.59143088,6.313512998999999,46.06382209,watermelon
1363,107,10,49,25.83202912,89.00481725,6.755192025,45.24690619,watermelon
1364,115,11,46,24.41592661,89.39655519,6.623167177000001,40.32161859,watermelon
1365,84,25,52,24.37190239,81.2514818,6.12532356,44.20899581,watermelon
1366,120,7,47,24.24782473,83.03687902,6.653867608,54.76576239999999,watermelon
1367,91,12,46,24.64458469,85.49938185,6.343942518,48.31219031,watermelon
1368,89,22,52,24.89681131,86.10782926,6.217300786,53.14626213,watermelon
1369,113,19,46,25.41864024,81.12122989,6.286387658,49.52320689,watermelon
1370,97,22,50,26.26028739,86.14585891,6.769893799999998,58.97878791,watermelon
1371,117,30,50,24.90123934,87.20772913,6.744966312000001,46.59207341,watermelon
1372,90,14,52,24.84740848,89.20454622,6.391858432,59.67927244,watermelon
1373,104,23,47,26.98212846,86.70068316,6.770434148,42.91292205,watermelon
1374,81,16,45,26.90435747,86.25426228,6.727468157000001,59.75980023,watermelon
1375,88,5,47,25.86475496,86.67468041,6.662244646,41.16554802,watermelon
1376,92,7,45,26.70607759,81.14149505,6.944640222,51.51033554,watermelon
1377,81,18,50,26.44019475,80.91934337,6.507110986,47.81847573,watermelon
1378,111,5,55,26.283443,84.42478917,6.520663422,50.78669728,watermelon
1379,108,23,51,26.84366082,83.85039964,6.106500787000001,40.228644,watermelon
1380,113,30,50,26.03967219,83.9862443,6.277484042999999,43.87712348,watermelon
1381,83,10,53,24.92994759,85.00802358,6.195142279,48.75859458,watermelon
1382,101,11,51,25.50736962,84.24340241,6.792035575,44.2068997,watermelon
1383,114,21,55,25.4438391,87.93923120000002,6.472756256,57.51549686,watermelon
1384,99,6,45,26.12588914,86.5507939,6.000975617000001,40.71210074,watermelon
1385,92,20,55,25.10474753,87.52676159999999,6.5877912620000005,59.26519444,watermelon
1386,92,7,48,26.27520631,86.63249555,6.956508826,54.38748495,watermelon
1387,91,24,55,26.27061608,83.09194521,6.259086582999999,46.76837499,watermelon
1388,110,21,54,26.73690828,87.82430156,6.747537642,47.46447019,watermelon
1389,112,25,51,25.04746944,85.5667282,6.932537231,56.72496677,watermelon
1390,89,25,54,24.69368934,85.56967628,6.353107392999999,48.99390828,watermelon
1391,100,10,53,24.54356968,84.60808277,6.211748957,42.00660251,watermelon
1392,83,22,54,25.89762315,81.96664832,6.277245253999999,54.49960057,watermelon
1393,95,14,50,26.6333118,84.31756844,6.560443519,56.31866159,watermelon
1394,119,30,49,25.35794749,80.45846265,6.903020221,47.72078245,watermelon
1395,97,12,47,25.28784623,89.63667876,6.765094963999998,58.28697664,watermelon
1396,110,7,45,26.63838589,84.69546874,6.189213927000001,48.32428609,watermelon
1397,96,18,50,25.3310446,84.30533791,6.904241707000001,41.53218699,watermelon
1398,83,23,55,26.89750174,83.89241484,6.463271076,43.97193745,watermelon
1399,120,24,47,26.98603693,89.4138489,6.260838965,58.54876687,watermelon
1400,115,17,55,27.57826922,94.11878202,6.776533055,28.08253201,muskmelon
1401,114,27,48,27.82054812,93.03555162,6.528404377999999,26.32405487,muskmelon
1402,101,25,52,29.09910406,94.22237826,6.750145572,22.52497327,muskmelon
1403,118,18,52,28.04943594,90.83130708,6.562832807,20.76223014,muskmelon
1404,95,26,45,29.91690582,94.55695552,6.117530021,28.16057247,muskmelon
1405,81,25,49,29.86895762,93.25103208,6.076459669,26.26243014,muskmelon
1406,117,24,53,29.17220859,92.21405224,6.293486295,21.30290472,muskmelon
1407,114,30,51,29.24908541,90.06998135,6.069171847000001,25.93496537,muskmelon
1408,113,6,52,27.76317235,90.35567642,6.740983646,25.21609113,muskmelon
1409,108,26,52,28.82629037,94.26765349,6.201797639,26.23838511,muskmelon
1410,81,30,48,28.52379742,92.09688432,6.041027474,29.86681385,muskmelon
1411,115,9,52,29.06785065,90.97685539,6.019372459,29.1194739,muskmelon
1412,83,7,45,29.08417927,90.73891887,6.704104127000001,25.33014238,muskmelon
1413,84,21,55,28.47090661,94.79453182,6.494251024,21.08484101,muskmelon
1414,109,26,45,28.27973674,90.38971208,6.224535448999998,21.58992507,muskmelon
1415,95,27,55,28.47212559,91.21322065,6.160414414,20.88620369,muskmelon
1416,119,5,55,29.68846716,94.30111601,6.168757984,26.83924845,muskmelon
1417,110,14,51,27.02415146,91.66737633,6.085444691,21.26034986,muskmelon
1418,82,18,48,29.09588297,94.16748386,6.1590508160000015,26.70581328,muskmelon
